text,label,source
"brother wife first baby, moon them!",joyful,empdial
"every time meet girl tinder start like me, thing go bad. find better looking guy drop me.",angry,empdial
"remember going firework best friend. lot people, felt like u world.",sad,empdial
worked really hard bodybuilding show competed last week ended scoring second place!,joyful,empdial
upset didnt win lottery!,angry,empdial
sad didnt earn promotion. thought qualified candidate,sad,empdial
saw someone drop 20 store. picked kept it.,sad,empdial
impressive see someone eat 3 lb burger day,joyful,empdial
scared walk home alone last week,anxious,empdial
"bad weather expected area, so made sure get water bread.",content,empdial
bos embarrassed infront investors.,angry,empdial
"one friend thick thin. could pretty much anything stand side best friend. friend too long, see everlasting friendship.",content,empdial
think car quit good now. scared tough going,anxious,empdial
go jury duty later week. pretty nervous,anxious,empdial
feel so ease husband home me. feel so safe,content,empdial
there's guy keep wondering around home time day.,anxious,empdial
uber late work morning. not happy.,angry,empdial
"disappointed new tablet got, bug restarts like every 30 minutes. might need take back.",sad,empdial
daughter came today. brought old photo album sat looked photo talked old days. nice time.,content,empdial
very happy friend invited tonight. awhile,joyful,empdial
boyfriend dragged haunted house much,anxious,empdial
ready tell wife's parent much love,content,empdial
"go mall buy clothes, always feel so envious others buying expensive items. wish could afford things!",angry,empdial
studied very hard language test passed flying colors.,joyful,empdial
lazy workets bug,angry,empdial
ready vacation!,content,empdial
today relaxing sun day reading book. never felt better.,content,empdial
pretty depressed single year now.,sad,empdial
"so many ant kitchen, no matter do, can't get rid everywhere.",angry,empdial
company give u bonus quarter good. happy.,joyful,empdial
cut traffic twice.,angry,empdial
pretty sickened last week saw dead animal road. rabbit,angry,empdial
computer slowly dying me. helped sister law tremendously getting college. so behind back bought new laptop gift.,anxious,empdial
going vacation next week. cant wait. forever since proper vacation.,joyful,empdial
got fresh haircut new suit date.,content,empdial
impressive lebron left cavs second time,joyful,empdial
someone taking mail mailbox.,angry,empdial
seeing old arcade,content,empdial
car very reassuring. count take anywhere need go. so love toyota.,content,empdial
didnt know anyone first year uni,sad,empdial
power lock went car. super frustrating manually lock unlock doors.,angry,empdial
working another country year. going save marry girlfriend.,content,empdial
"love wife unconditionally, dont see anyone cheat spouse",content,empdial
"eating restaurant today, lady started cutting toe nails. thinking? everyone could see doing.",angry,empdial
eat ice cream every time kid take nap. way share,sad,empdial
go new job today. friend told fun.,anxious,empdial
"tomorrow, surgery. so afraid it.",anxious,empdial
working new job past month. finally afford nice new apartment.,content,empdial
believe get job interviewed,content,empdial
used nervous someone tried confront start fight...but since taken boxing mma wrestling really fear anybody,anxious,empdial
9 year old stole friend baseball card still day feel bad it.,sad,empdial
"got promotion, happy today",joyful,empdial
"anytime see bear, run way.",anxious,empdial
good friend doesnt car right now. lent mine use evening get work.,content,empdial
disgusted saw someone get skull cracked fight,angry,empdial
pet hamster eaten pit bull. can't handle sadness.,sad,empdial
mother passed away back. still use favorite cooking pot cook. great reminder.,sad,empdial
picked son daycare today said another kid pushed taken toy.,angry,empdial
need good babysitter.,content,empdial
another friend getting married. always bridesmaid never bride,angry,empdial
pleased got meet donald trump.,joyful,empdial
content right now. sun shining.,content,empdial
"many friend since moved new country, so feel bit left out.",sad,empdial
brother not coming home weekend. little upset,sad,empdial
ate 24 burrito chipotle day. felt so bad myself.,sad,empdial
mailman delivered package wrong address. furious it.,angry,empdial
somebody stole package ordered! so mad!,angry,empdial
mom got sick blamed,sad,empdial
someone know nasty trying build trust. really crushed another chance took advantage of.,sad,empdial
not wait go see grandfather december.,joyful,empdial
love wife so much. would never cheat her.,content,empdial
said little prayer lunch yesterday.,joyful,empdial
saw picture old movie saw kid felt bit sad.,content,empdial
"went store friend vacuum wanted purchase sale. one, picked me! wanted so bad, got first.",angry,empdial
reason house parent bought affordable.,sad,empdial
arriving favorite restaurant find closed day.,anxious,empdial
going concert tomorrow. can't wait!,joyful,empdial
so sad aunt passed away. came no,sad,empdial
prepared upcoming winter year. bought supply case emergency.,content,empdial
recently saw baby vomited mother. so grossed it.,angry,empdial
so mad. came home back door left open.,angry,empdial
whenever start new job must depend trainer show ropes. moving fast paced world retail away year really relied trainer.,content,empdial
heard loud bang middle night.,anxious,empdial
really stoked weekend since buy new laptop finally.,joyful,empdial
"alien came said wanted show spaceship went in. asked tool for, said something unrelated me.",content,empdial
scared parent not too much longer.,anxious,empdial
"many year depression, look like beginning get better.",joyful,empdial
used pretend asleep ex came home. hated hearing job.,sad,empdial
finally received word dream college accepted. year hard work finally paid off.,joyful,empdial
hired tree guy trim really high branches. monkeyed tree super fast! amazing watch!,joyful,empdial
last night saw ghost bedroom. scared death!,anxious,empdial
husband town friend talked going scary movie them. not able sleep since then. cannot wait husband get back.,anxious,empdial
ready fall.,joyful,empdial
saw partner talking college friend friend's birthday party. chatting very humorous way,angry,empdial
wasnt happy go work saturday,sad,empdial
love wife,joyful,empdial
time year always make reminisce.,sad,empdial
still shocked eli manning retire football.,anxious,empdial
partner failed driving test second time. think not engage enough ashamed,sad,empdial
crashed dirtbike gravel road. scratched knee real badly go home ride police.,angry,empdial
bought grocery today someone care hard care sometimes. trying really hard change..and too soon tell..i felt very compassionate towards today.,content,empdial
pretty mad got fired last year.,angry,empdial
cheated test school. never caught,sad,empdial
can't believe friend got new car. want new car,angry,empdial
