text,label,source
"private party literally fell food. party completely ruined host, carpet cleaned, etc.",sad,isear
"one friend came know friend applied course institute. asked not tell me, would also applied. felt guilty.",sad,isear
disgusted girlfriend's behaviour. going boy also friends.,angry,isear
"not find rack used beating rugs, yard.",angry,isear
chinese lesson student often showed off. moreover misbehaved dressed very badly. so disgusting !,angry,isear
"driving motorbike went bend incautiously fell down. slightly hurt, motorbike slightly damaged.",sad,isear
classmate always borrowed note would not return time. test selfish irresponsible so delayed studies.,angry,isear
felt teacher put quite unreal marks.,angry,isear
day left first girlfriend.,sad,isear
day learnt admitted university.,joyful,isear
read newspaper student lodging fund going build new appartments refugee opinion state's affair . fractoin student find appartment.,angry,isear
one closest friend died unexpectantly.,sad,isear
going bring back girlfriend la meet parents.,anxious,isear
"watching t.v parent pornographic scene came on, felt uncomfortable tried distract parent attention talking them.",sad,isear
"occurs frequently. recent experience going many friends, nice music, examinations, felt so happy could embraced everybody.",joyful,isear
childhood forced take cod liver oil.,angry,isear
death girl disliked.,sad,isear
ate very fattening food front boyfriend would like lose weight. supposedly pursuing modelling career first must lose weight. trying diet.,sad,isear
4 5 year old hid bicycle key not very good friend. hour pretended found it.,sad,isear
parent distroyed relationship.,angry,isear
getting accentance letter cal.,joyful,isear
saw mate bribing leader.,angry,isear
felt fear month ago losing person loved said love me.,anxious,isear
"usually not start learning short time examination,, made mind try work longer time. not got bad mark.",angry,isear
friend told would come meet moment.,joyful,isear
person authority school teacher telling blatant lie headmistress would not let defend myself. also telling lie member family.,angry,isear
waiting mark difficult subject.,anxious,isear
"disgusted quarrel two married people, child involved accuser one parents.",angry,isear
"mother went operation, not very serious sad could not sleep operation.",sad,isear
"christmas holidays, went see parent stayed two weeks. two three days, conflict ten year lived them. glad left.",sad,isear
entered wound intensive care central hospital blantyre stinking.,angry,isear
felt disgust father knew lover.,angry,isear
first time rode motorcycle brother. going so fast felt would fall without brother realizing it.,anxious,isear
father's death.,sad,isear
got know passed university entrance exam. thought done one exam badly.,joyful,isear
finding university give first priority qualified practioners clinical year go english lectures.,sad,isear
shouted mother nervous depressed.,sad,isear
saw movie poltergist .,anxious,isear
best frieend left school recently. next day weather turned bad suddenly male class mate turned lights. remained table scared.,anxious,isear
"bank let borrow money winter, grant spent.",joyful,isear
found cousin mine taken away trouser without consent.,angry,isear
wash grandmother not get bathroom time.,angry,isear
one day leader weekly meeting church fellowship. day preparing exam not estimate time travel church right twenty minute late. not prepared well led meeting badly. ashamed myself.,sad,isear
school whipped teacher front class.,sad,isear
captain basketball team usually organise roster system so everyone team turn either duty ref. lot time girl can't bothered forget usually fill in.,angry,isear
first public speaking.,joyful,isear
murder two girl school trip berlin sexual crime generally couple year ago.,angry,isear
"car prize competition. moment informed it, felt joy.",joyful,isear
riding friend car. speed 120 km h snow covered motorway would liked get out.,anxious,isear
"went visit montrose home crippled child interview handicapped child. interviewed two boy went really well. promised would visit them, never got time. hope forgotten me, feel ashamed letting down.",sad,isear
wife gave birth baby boy son date.,joyful,isear
heard death friend finished training felt very sad young.,sad,isear
"knew were, last, no problem making journey wanting make long time.",joyful,isear
"not think incident felt very ashamed. small incident ashamed of, instance, not sending money child ethiopia.",sad,isear
began date boy till now. 16 month ago.,joyful,isear
"mother misunderstood prevented something. return not talk days, later realized done good.",sad,isear
best friend started getting involved private affairs.,angry,isear
not winning medal swimming contest.,sad,isear
received letter distant friend.,joyful,isear
not getting class paper time lecture.,sad,isear
finding china backward science.,sad,isear
very near person got awkward situation showed helplessness indecision.,angry,isear
escaped communicating god long time. not read scripture not pray. felt getting away god. felt guilty laziness.,sad,isear
"cottage large forest, alone dark.",anxious,isear
people spitting railway stations.,angry,isear
programme violence pornography shown t.v.,angry,isear
neighbour's girl disappeared many people looking her. someone gone notify police. something certainly happened her.,anxious,isear
found passed last two exam margin three marks.,joyful,isear
fellow student seemed very nice later proved slimy fellow towards professor.,angry,isear
"once, friend went tai 60 cycle. mother told not go. unfortunately broke pectoral girdle go hospital. mother came see felt guilty not listened soon sit public examination.",sad,isear
"away very close friend, away finland year exchange student.",sad,isear
